lemma,lemma_freq,gloss,form,stressed_syll,monosyll,case,number,short_cluster,full_cluster,noep,ep
продолжительность,2453,duration,продолжи'тельности,3,FALSE,acc,pl,пр,пр,14,0
продолжительность,2453,duration,продолжи'тельности,3,FALSE,prep,sg,пр,пр,14,0
продолжительность,2453,duration,продолжи'тельностях,3,FALSE,prep,pl,пр,пр,0,0
продукт,18516,product,проду'кт,2,FALSE,acc,sg,пр,пр,13,0
продукт,18516,product,проду'кты,2,FALSE,acc,pl,пр,пр,21,0
продукт,18516,product,проду'кте,2,FALSE,prep,sg,пр,пр,47,0
продукт,18516,product,проду'ктах,2,FALSE,prep,pl,пр,пр,110,0
продюсер,1122,producer,продю'сера,2,FALSE,acc,sg,пр,пр,0,0
продюсер,1122,producer,продю'серов,2,FALSE,acc,pl,пр,пр,0,0
продюсер,1122,producer,продю'сере,2,FALSE,prep,sg,пр,пр,0,0
продюсер,1122,producer,продю'серах,2,FALSE,prep,pl,пр,пр,0,0
проезд,2859,passage,прое'зд,2,FALSE,acc,sg,пр,пр,68,0
проезд,2859,passage,прое'зды,2,FALSE,acc,pl,пр,пр,2,0
проезд,2859,passage,прое'зде,2,FALSE,prep,sg,пр,пр,40,0
проезд,2859,passage,прое'здах,2,FALSE,prep,pl,пр,пр,5,0
проезжий,2147,passerby,прое'зжего,2,FALSE,acc,sg,пр,пр,8,0
проезжий,2147,passerby,прое'зжих,2,FALSE,acc,pl,пр,пр,2,0
проезжий,2147,passerby,прое'зжем,2,FALSE,prep,sg,пр,пр,11,0
проезжий,2147,passerby,прое'зжих,2,FALSE,prep,pl,пр,пр,2,0
проект,26269,project,прое'кт,2,FALSE,acc,sg,пр,пр,232,0
проект,26269,project,прое'кты,2,FALSE,acc,pl,пр,пр,32,0
проект,26269,project,прое'кте,2,FALSE,prep,sg,пр,пр,709,0
проект,26269,project,прое'ктах,2,FALSE,prep,pl,пр,пр,93,0
прожектор,1687,spotlight,проже'ктор,2,FALSE,acc,sg,пр,пр,6,0
прожектор,1687,spotlight,проже'кторы,2,FALSE,acc,pl,пр,пр,0,0
прожектор,1687,spotlight,проже'кторе,2,FALSE,prep,sg,пр,пр,3,0
прожектор,1687,spotlight,проже'кторах,2,FALSE,prep,pl,пр,пр,3,0
прожектор,1687,spotlight,проже'ктор,2,FALSE,acc,sg,пр,пр,6,0
прожектор,1687,spotlight,прожекторы',4,FALSE,acc,pl,пр,пр,0,0
прожектор,1687,spotlight,проже'кторе,2,FALSE,prep,sg,пр,пр,3,0
прожектор,1687,spotlight,прожектора'х,4,FALSE,prep,pl,пр,пр,3,0
проживание,1495,Accommodation,прожива'ние,3,FALSE,acc,sg,пр,пр,1,0
проживание,1495,Accommodation,прожива'ния,3,FALSE,acc,pl,пр,пр,0,0
проживание,1495,Accommodation,прожива'нии,3,FALSE,prep,sg,пр,пр,9,0
проживание,1495,Accommodation,прожива'ниях,3,FALSE,prep,pl,пр,пр,0,0
прозвище,2453,nickname,про'звище,1,FALSE,acc,sg,пр,пр,5,0
прозвище,2453,nickname,про'звища,1,FALSE,acc,pl,пр,пр,0,0
прозвище,2453,nickname,про'звище,1,FALSE,prep,sg,пр,пр,5,0
прозвище,2453,nickname,про'звищах,1,FALSE,prep,pl,пр,пр,2,0
произведение,17210,product,произведе'ние,4,FALSE,acc,sg,пр,пр,38,0
произведение,17210,product,произведе'ния,4,FALSE,acc,pl,пр,пр,23,0
произведение,17210,product,произведе'нии,4,FALSE,prep,sg,пр,пр,164,0
произведение,17210,product,произведе'ниях,4,FALSE,prep,pl,пр,пр,339,0
производитель,5579,producer,производи'теля,4,FALSE,acc,sg,пр,пр,1,0
производитель,5579,producer,производи'телей,4,FALSE,acc,pl,пр,пр,0,0
производитель,5579,producer,производи'теле,4,FALSE,prep,sg,пр,пр,0,0
производитель,5579,producer,производи'телях,4,FALSE,prep,pl,пр,пр,1,0
производительность,3018,performance,производи'тельность,4,FALSE,acc,sg,пр,пр,2,0
производительность,3018,performance,производи'тельности,4,FALSE,acc,pl,пр,пр,21,0
производительность,3018,performance,производи'тельности,4,FALSE,prep,sg,пр,пр,21,0
производительность,3018,performance,производи'тельностях,4,FALSE,prep,pl,пр,пр,0,0
производство,33098,production,произво'дство,3,FALSE,acc,sg,пр,пр,572,0
производство,33098,production,произво'дства,3,FALSE,acc,pl,пр,пр,4,0
производство,33098,production,произво'дстве,3,FALSE,prep,sg,пр,пр,1014,1
производство,33098,production,произво'дствах,3,FALSE,prep,pl,пр,пр,30,0
произвол,2930,arbitrariness,произво'л,3,FALSE,acc,sg,пр,пр,12,0
произвол,2930,arbitrariness,произво'лы,3,FALSE,acc,pl,пр,пр,0,0
произвол,2930,arbitrariness,произво'ле,3,FALSE,prep,sg,пр,пр,7,0
произвол,2930,arbitrariness,произво'лах,3,FALSE,prep,pl,пр,пр,0,0
происхождение,9195,origin,происхожде'ние,4,FALSE,acc,sg,пр,пр,6,0
происхождение,9195,origin,происхожде'ния,4,FALSE,acc,pl,пр,пр,0,0
происхождение,9195,origin,происхожде'нии,4,FALSE,prep,sg,пр,пр,110,0
происхождение,9195,origin,происхожде'ниях,4,FALSE,prep,pl,пр,пр,0,0
происшествие,5032,incident,происше'ствие,3,FALSE,acc,sg,пр,пр,2,0
происшествие,5032,incident,происше'ствия,3,FALSE,acc,pl,пр,пр,1,0
происшествие,5032,incident,происше'ствии,3,FALSE,prep,sg,пр,пр,11,0
происшествие,5032,incident,происше'ствиях,3,FALSE,prep,pl,пр,пр,13,0
проклятие,2553,curse,прокля'тие,2,FALSE,acc,sg,пр,пр,4,0
проклятие,2553,curse,прокля'тия,2,FALSE,acc,pl,пр,пр,1,0
проклятие,2553,curse,прокля'тии,2,FALSE,prep,sg,пр,пр,6,0
проклятие,2553,curse,прокля'тиях,2,FALSE,prep,pl,пр,пр,8,0
прокурор,8870,prosecutor,прокуро'ра,3,FALSE,acc,sg,пр,пр,3,0
прокурор,8870,prosecutor,прокуро'ров,3,FALSE,acc,pl,пр,пр,0,0
прокурор,8870,prosecutor,прокуро'ре,3,FALSE,prep,sg,пр,пр,0,0
прокурор,8870,prosecutor,прокуро'рах,3,FALSE,prep,pl,пр,пр,0,0
пролетариат,3541,proletariat,пролетариа'т,5,FALSE,acc,sg,пр,пр,8,0
пролетариат,3541,proletariat,пролетариа'ты,5,FALSE,acc,pl,пр,пр,0,0
пролетариат,3541,proletariat,пролетариа'те,5,FALSE,prep,sg,пр,пр,10,0
пролетариат,3541,proletariat,пролетариа'тах,5,FALSE,prep,pl,пр,пр,0,0
пролетарий,1250,prole,пролета'рия,3,FALSE,acc,sg,пр,пр,4,0
пролетарий,1250,prole,пролета'риев,3,FALSE,acc,pl,пр,пр,3,0
пролетарий,1250,prole,пролета'рии,3,FALSE,prep,sg,пр,пр,9,0
пролетарий,1250,prole,пролета'риях,3,FALSE,prep,pl,пр,пр,1,0
пролив,1903,strait,проли'в,2,FALSE,acc,sg,пр,пр,58,0
пролив,1903,strait,проли'вы,2,FALSE,acc,pl,пр,пр,11,0
пролив,1903,strait,проли'ве,2,FALSE,prep,sg,пр,пр,98,0
пролив,1903,strait,проли'вах,2,FALSE,prep,pl,пр,пр,23,0
промах,1425,miss,про'мах,1,FALSE,acc,sg,пр,пр,0,0
промах,1425,miss,про'махи,1,FALSE,acc,pl,пр,пр,3,0
промах,1425,miss,про'махе,1,FALSE,prep,sg,пр,пр,1,0
промах,1425,miss,про'махах,1,FALSE,prep,pl,пр,пр,2,0
промежуток,3268,interval,промежу'ток,3,FALSE,acc,sg,пр,пр,102,0
промежуток,3268,interval,промежу'тки,3,FALSE,acc,pl,пр,пр,52,0
промежуток,3268,interval,промежу'тке,3,FALSE,prep,sg,пр,пр,286,0
промежуток,3268,interval,промежу'тках,3,FALSE,prep,pl,пр,пр,474,0
промывание,169,washing,промыва'ние,3,FALSE,acc,sg,пр,пр,0,0
промывание,169,washing,промыва'ния,3,FALSE,acc,pl,пр,пр,0,0
промывание,169,washing,промыва'нии,3,FALSE,prep,sg,пр,пр,2,0
промывание,169,washing,промыва'ниях,3,FALSE,prep,pl,пр,пр,0,0
промысл,3200,providence,про'мысл,1,FALSE,acc,sg,пр,пр,2,0
промысл,3200,providence,про'мыслы,1,FALSE,acc,pl,пр,пр,0,0
промысл,3200,providence,про'мысле,1,FALSE,prep,sg,пр,пр,19,0
промысл,3200,providence,про'мыслах,1,FALSE,prep,pl,пр,пр,8,0
промышленность,12308,Industry,промы'шленность,2,FALSE,acc,sg,пр,пр,115,0
промышленность,12308,Industry,промы'шленности,2,FALSE,acc,pl,пр,пр,638,0
промышленность,12308,Industry,промы'шленности,2,FALSE,prep,sg,пр,пр,638,0
промышленность,12308,Industry,промы'шленностях,2,FALSE,prep,pl,пр,пр,0,0
проникновение,1687,penetration,проникнове'ние,4,FALSE,acc,sg,пр,пр,2,0
проникновение,1687,penetration,проникнове'ния,4,FALSE,acc,pl,пр,пр,0,0
проникновение,1687,penetration,проникнове'нии,4,FALSE,prep,sg,пр,пр,17,0
проникновение,1687,penetration,проникнове'ниях,4,FALSE,prep,pl,пр,пр,0,0
пропасть,15948,abyss,про'пасть,1,FALSE,acc,sg,пр,пр,702,0
пропасть,15948,abyss,про'пасти,1,FALSE,acc,pl,пр,пр,61,0
пропасть,15948,abyss,про'пасти,1,FALSE,prep,sg,пр,пр,61,0
пропасть,15948,abyss,пропастя'х,3,FALSE,prep,pl,пр,пр,20,0
проповедник,1566,preacher,пропове'дника,3,FALSE,acc,sg,пр,пр,5,0
проповедник,1566,preacher,пропове'дников,3,FALSE,acc,pl,пр,пр,0,0
проповедник,1566,preacher,пропове'днике,3,FALSE,prep,sg,пр,пр,3,0
проповедник,1566,preacher,пропове'дниках,3,FALSE,prep,pl,пр,пр,0,0
проповедь,3480,sermon,про'поведь,1,FALSE,acc,sg,пр,пр,7,0
проповедь,3480,sermon,про'поведи,1,FALSE,acc,pl,пр,пр,94,0
проповедь,3480,sermon,про'поведи,1,FALSE,prep,sg,пр,пр,94,0
проповедь,3480,sermon,про'поведях,1,FALSE,prep,pl,пр,пр,49,0
пропуск,2971,pass,про'пуск,1,FALSE,acc,sg,пр,пр,4,0
пропуск,2971,pass,про'пуски,1,FALSE,acc,pl,пр,пр,2,0
пропуск,2971,pass,про'пуске,1,FALSE,prep,sg,пр,пр,23,0
пропуск,2971,pass,про'пусках,1,FALSE,prep,pl,пр,пр,1,0
пропуск,2971,pass,про'пуск,1,FALSE,acc,sg,пр,пр,4,0
пропуск,2971,pass,пропуски',3,FALSE,acc,pl,пр,пр,2,0
пропуск,2971,pass,про'пуске,1,FALSE,prep,sg,пр,пр,23,0
пропуск,2971,pass,пропуска'х,3,FALSE,prep,pl,пр,пр,1,0
пророк,4809,prophet,проро'ка,2,FALSE,acc,sg,пр,пр,7,0
пророк,4809,prophet,проро'ков,2,FALSE,acc,pl,пр,пр,1,0
пророк,4809,prophet,проро'ке,2,FALSE,prep,sg,пр,пр,19,0
пророк,4809,prophet,проро'ках,2,FALSE,prep,pl,пр,пр,9,7
пророчество,1510,prophecy,проро'чество,2,FALSE,acc,sg,пр,пр,10,0
пророчество,1510,prophecy,проро'чества,2,FALSE,acc,pl,пр,пр,2,0
пророчество,1510,prophecy,проро'честве,2,FALSE,prep,sg,пр,пр,17,0
пророчество,1510,prophecy,проро'чествах,2,FALSE,prep,pl,пр,пр,17,1
прорыв,2722,breakthrough,проры'в,2,FALSE,acc,sg,пр,пр,155,0
прорыв,2722,breakthrough,проры'вы,2,FALSE,acc,pl,пр,пр,2,0
прорыв,2722,breakthrough,проры'ве,2,FALSE,prep,sg,пр,пр,34,0
прорыв,2722,breakthrough,проры'вах,2,FALSE,prep,pl,пр,пр,6,0
просвет,1375,clearance,просве'т,2,FALSE,acc,sg,пр,пр,48,0
просвет,1375,clearance,просве'ты,2,FALSE,acc,pl,пр,пр,23,0
просвет,1375,clearance,просве'те,2,FALSE,prep,sg,пр,пр,109,0
просвет,1375,clearance,просве'тах,2,FALSE,prep,pl,пр,пр,74,0
просвещение,4606,education,просвеще'ние,3,FALSE,acc,sg,пр,пр,5,2
просвещение,4606,education,просвеще'ния,3,FALSE,acc,pl,пр,пр,0,0
просвещение,4606,education,просвеще'нии,3,FALSE,prep,sg,пр,пр,45,1
просвещение,4606,education,просвеще'ниях,3,FALSE,prep,pl,пр,пр,0,0
просмотр,1552,Image,просмо'тр,2,FALSE,acc,sg,пр,пр,8,0
просмотр,1552,Image,просмо'тры,2,FALSE,acc,pl,пр,пр,0,0
просмотр,1552,Image,просмо'тре,2,FALSE,prep,sg,пр,пр,7,0
просмотр,1552,Image,просмо'трах,2,FALSE,prep,pl,пр,пр,1,0
проспект,4123,prospectus,проспе'кт,2,FALSE,acc,sg,пр,пр,8,4
проспект,4123,prospectus,проспе'кты,2,FALSE,acc,pl,пр,пр,0,0
проспект,4123,prospectus,проспе'кте,2,FALSE,prep,sg,пр,пр,20,0
проспект,4123,prospectus,проспе'ктах,2,FALSE,prep,pl,пр,пр,5,0
простой,134373,simple,просто'й,2,FALSE,acc,sg,пр,пр,307,0
простой,134373,simple,просто'и,2,FALSE,acc,pl,пр,пр,1,0
простой,134373,simple,просто'е,2,FALSE,prep,sg,пр,пр,71,0
простой,134373,simple,просто'ях,2,FALSE,prep,pl,пр,пр,0,0
простор,4641,scope,просто'р,2,FALSE,acc,sg,пр,пр,23,0
простор,4641,scope,просто'ры,2,FALSE,acc,pl,пр,пр,23,0
простор,4641,scope,просто'ре,2,FALSE,prep,sg,пр,пр,15,0
простор,4641,scope,просто'рах,2,FALSE,prep,pl,пр,пр,34,0
пространство,21667,space,простра'нство,2,FALSE,acc,sg,пр,пр,744,0
пространство,21667,space,простра'нства,2,FALSE,acc,pl,пр,пр,12,0
пространство,21667,space,простра'нстве,2,FALSE,prep,sg,пр,пр,1770,0
пространство,21667,space,простра'нствах,2,FALSE,prep,pl,пр,пр,60,0
проступок,912,misconduct,просту'пок,2,FALSE,acc,sg,пр,пр,2,0
проступок,912,misconduct,просту'пки,2,FALSE,acc,pl,пр,пр,0,0
проступок,912,misconduct,просту'пке,2,FALSE,prep,sg,пр,пр,14,0
проступок,912,misconduct,просту'пках,2,FALSE,prep,pl,пр,пр,11,0
протез,635,prosthesis,проте'з,2,FALSE,acc,sg,пр,пр,1,0
протез,635,prosthesis,проте'зы,2,FALSE,acc,pl,пр,пр,0,0
протез,635,prosthesis,проте'зе,2,FALSE,prep,sg,пр,пр,1,0
протез,635,prosthesis,проте'зах,2,FALSE,prep,pl,пр,пр,2,0
протест,4591,protest,проте'ст,2,FALSE,acc,sg,пр,пр,13,0
протест,4591,protest,проте'сты,2,FALSE,acc,pl,пр,пр,0,0
протест,4591,protest,проте'сте,2,FALSE,prep,sg,пр,пр,22,0
протест,4591,protest,проте'стах,2,FALSE,prep,pl,пр,пр,6,0
противник,22528,opponent,проти'вника,2,FALSE,acc,sg,пр,пр,36,0
противник,22528,opponent,проти'вников,2,FALSE,acc,pl,пр,пр,3,0
противник,22528,opponent,проти'внике,2,FALSE,prep,sg,пр,пр,2,0
противник,22528,opponent,проти'вниках,2,FALSE,prep,pl,пр,пр,2,0
противоположность,2785,contrast,противополо'жность,5,FALSE,acc,sg,пр,пр,970,0
противоположность,2785,contrast,противополо'жности,5,FALSE,acc,pl,пр,пр,17,0
противоположность,2785,contrast,противополо'жности,5,FALSE,prep,sg,пр,пр,17,0
противоположность,2785,contrast,противополо'жностях,5,FALSE,prep,pl,пр,пр,0,0
противоречие,7007,contradiction,противоре'чие,4,FALSE,acc,sg,пр,пр,342,0
противоречие,7007,contradiction,противоре'чия,4,FALSE,acc,pl,пр,пр,31,0
противоречие,7007,contradiction,противоре'чии,4,FALSE,prep,sg,пр,пр,188,0
противоречие,7007,contradiction,противоре'чиях,4,FALSE,prep,pl,пр,пр,43,0
противостояние,1540,opposition,противостоя'ние,5,FALSE,acc,sg,пр,пр,8,0
противостояние,1540,opposition,противостоя'ния,5,FALSE,acc,pl,пр,пр,0,0
противостояние,1540,opposition,противостоя'нии,5,FALSE,prep,sg,пр,пр,75,0
противостояние,1540,opposition,противостоя'ниях,5,FALSE,prep,pl,пр,пр,1,0
протокол,6407,Protocol,протоко'л,3,FALSE,acc,sg,пр,пр,262,0
протокол,6407,Protocol,протоко'лы,3,FALSE,acc,pl,пр,пр,19,0
протокол,6407,Protocol,протоко'ле,3,FALSE,prep,sg,пр,пр,314,0
протокол,6407,Protocol,протоко'лах,3,FALSE,prep,pl,пр,пр,100,0
протяжение,5596,stretch,протяже'ние,3,FALSE,acc,sg,пр,пр,2,0
протяжение,5596,stretch,протяже'ния,3,FALSE,acc,pl,пр,пр,0,0
протяжение,5596,stretch,протяже'нии,3,FALSE,prep,sg,пр,пр,8,0
протяжение,5596,stretch,протяже'ниях,3,FALSE,prep,pl,пр,пр,0,0
профессионал,3561,professional,профессиона'ла,5,FALSE,acc,sg,пр,пр,0,0
профессионал,3561,professional,профессиона'лов,5,FALSE,acc,pl,пр,пр,4,0
профессионал,3561,professional,профессиона'ле,5,FALSE,prep,sg,пр,пр,3,0
профессионал,3561,professional,профессиона'лах,5,FALSE,prep,pl,пр,пр,2,0
профессор,20595,Professor,профе'ссора,2,FALSE,acc,sg,пр,пр,47,0
профессор,20595,Professor,профессоро'в,4,FALSE,acc,pl,пр,пр,1,0
профессор,20595,Professor,профе'ссоре,2,FALSE,prep,sg,пр,пр,8,0
профессор,20595,Professor,профессора'х,4,FALSE,prep,pl,пр,пр,5,0
профиль,3973,Profile,про'филь,1,FALSE,acc,sg,пр,пр,683,0
профиль,3973,Profile,про'фили,1,FALSE,acc,pl,пр,пр,2,0
профиль,3973,Profile,про'филе,1,FALSE,prep,sg,пр,пр,25,0
профиль,3973,Profile,про'филях,1,FALSE,prep,pl,пр,пр,3,0
профсоюз,2127,trade union,профсою'з,3,FALSE,acc,sg,пр,пр,40,0
профсоюз,2127,trade union,профсою'зы,3,FALSE,acc,pl,пр,пр,12,0
профсоюз,2127,trade union,профсою'зе,3,FALSE,prep,sg,пр,пр,26,0
профсоюз,2127,trade union,профсою'зах,3,FALSE,prep,pl,пр,пр,23,0
проход,4735,pass,прохо'д,2,FALSE,acc,sg,пр,пр,158,0
проход,4735,pass,прохо'ды,2,FALSE,acc,pl,пр,пр,13,0
проход,4735,pass,прохо'де,2,FALSE,prep,sg,пр,пр,336,0
проход,4735,pass,прохо'дах,2,FALSE,prep,pl,пр,пр,126,0
проходимец,518,adventurer,проходи'мца,3,FALSE,acc,sg,пр,пр,0,0
проходимец,518,adventurer,проходи'мцев,3,FALSE,acc,pl,пр,пр,0,0
проходимец,518,adventurer,проходи'мце,3,FALSE,prep,sg,пр,пр,0,0
проходимец,518,adventurer,проходи'мцах,3,FALSE,prep,pl,пр,пр,0,0
прохождение,2192,passage,прохожде'ние,3,FALSE,acc,sg,пр,пр,3,0
прохождение,2192,passage,прохожде'ния,3,FALSE,acc,pl,пр,пр,0,0
прохождение,2192,passage,прохожде'нии,3,FALSE,prep,sg,пр,пр,24,0
прохождение,2192,passage,прохожде'ниях,3,FALSE,prep,pl,пр,пр,0,0
процент,17543,percentage,проце'нт,2,FALSE,acc,sg,пр,пр,7,0
процент,17543,percentage,проце'нты,2,FALSE,acc,pl,пр,пр,6,0
процент,17543,percentage,проце'нте,2,FALSE,prep,sg,пр,пр,10,0
процент,17543,percentage,проце'нтах,2,FALSE,prep,pl,пр,пр,280,0
процесс,49331,process,проце'сс,2,FALSE,acc,sg,пр,пр,423,0
процесс,49331,process,проце'ссы,2,FALSE,acc,pl,пр,пр,36,0
процесс,49331,process,проце'ссе,2,FALSE,prep,sg,пр,пр,6225,0
процесс,49331,process,проце'ссах,2,FALSE,prep,pl,пр,пр,278,0
прочность,2881,strength,про'чность,1,FALSE,acc,sg,пр,пр,46,0
прочность,2881,strength,про'чности,1,FALSE,acc,pl,пр,пр,66,0
прочность,2881,strength,про'чности,1,FALSE,prep,sg,пр,пр,66,0
прочность,2881,strength,про'чностях,1,FALSE,prep,pl,пр,пр,0,0
прошение,2035,petition,проше'ние,2,FALSE,acc,sg,пр,пр,0,0
прошение,2035,petition,проше'ния,2,FALSE,acc,pl,пр,пр,0,0
прошение,2035,petition,проше'нии,2,FALSE,prep,sg,пр,пр,28,0
прошение,2035,petition,проше'ниях,2,FALSE,prep,pl,пр,пр,8,0
прощание,3900,goodbye,проща'ние,2,FALSE,acc,sg,пр,пр,1,0
прощание,3900,goodbye,проща'ния,2,FALSE,acc,pl,пр,пр,0,0
прощание,3900,goodbye,проща'нии,2,FALSE,prep,sg,пр,пр,7,0
прощание,3900,goodbye,проща'ниях,2,FALSE,prep,pl,пр,пр,0,0
прощение,3821,forgiveness,проще'ние,2,FALSE,acc,sg,пр,пр,4,0
прощение,3821,forgiveness,проще'ния,2,FALSE,acc,pl,пр,пр,0,0
прощение,3821,forgiveness,проще'нии,2,FALSE,prep,sg,пр,пр,31,0
прощение,3821,forgiveness,проще'ниях,2,FALSE,prep,pl,пр,пр,0,0
проявление,8248,manifestation,проявле'ние,3,FALSE,acc,sg,пр,пр,3,0
проявление,8248,manifestation,проявле'ния,3,FALSE,acc,pl,пр,пр,4,0
проявление,8248,manifestation,проявле'нии,3,FALSE,prep,sg,пр,пр,81,0
проявление,8248,manifestation,проявле'ниях,3,FALSE,prep,pl,пр,пр,35,0
пруд,4973,pond,пру'д,1,TRUE,acc,sg,пр,пр,141,0
пруд,4973,pond,пруды',2,FALSE,acc,pl,пр,пр,15,0
пруд,4973,pond,пру'де,1,FALSE,prep,sg,пр,пр,89,0
пруд,4973,pond,пруда'х,2,FALSE,prep,pl,пр,пр,45,0
пруд,4973,pond,пру'д,1,TRUE,acc,sg,пр,пр,141,0
пруд,4973,pond,пруды',2,FALSE,acc,pl,пр,пр,15,0
пруд,4973,pond,пруде',2,FALSE,prep,sg,пр,пр,89,0
пруд,4973,pond,пруда'х,2,FALSE,prep,pl,пр,пр,45,0
прут,1944,rod,пру'т,1,TRUE,acc,sg,пр,пр,3,0
прут,1944,rod,пруты',2,FALSE,acc,pl,пр,пр,0,0
прут,1944,rod,пруте',2,FALSE,prep,sg,пр,пр,2,0
прут,1944,rod,прута'х,2,FALSE,prep,pl,пр,пр,0,0
прут,1944,rod,пру'т,1,TRUE,acc,sg,пр,пр,3,0
прут,1944,rod,пру'тья,1,FALSE,acc,pl,пр,пр,5,0
прут,1944,rod,пруте',2,FALSE,prep,sg,пр,пр,2,0
прут,1944,rod,пру'тьях,1,FALSE,prep,pl,пр,пр,5,0
прутик,990,twig,пру'тик,1,FALSE,acc,sg,пр,пр,0,0
прутик,990,twig,пру'тики,1,FALSE,acc,pl,пр,пр,0,0
прутик,990,twig,пру'тике,1,FALSE,prep,sg,пр,пр,1,0
прутик,990,twig,пру'тиках,1,FALSE,prep,pl,пр,пр,0,0
прыжок,3249,jump,прыжо'к,2,FALSE,acc,sg,пр,пр,5,0
прыжок,3249,jump,прыжки',2,FALSE,acc,pl,пр,пр,0,0
прыжок,3249,jump,прыжке',2,FALSE,prep,sg,пр,пр,86,0
прыжок,3249,jump,прыжка'х,2,FALSE,prep,pl,пр,пр,40,0
прядь,1200,strand,пря'дь,1,TRUE,acc,sg,пр,пр,1,0
прядь,1200,strand,пря'ди,1,FALSE,acc,pl,пр,пр,2,0
прядь,1200,strand,пря'ди,1,FALSE,prep,sg,пр,пр,2,0
прядь,1200,strand,пря'дях,1,FALSE,prep,pl,пр,пр,0,0
прямик,502,straight,прями'к,2,FALSE,acc,sg,пр,пр,0,0
прямик,502,straight,прямики',3,FALSE,acc,pl,пр,пр,0,0
прямик,502,straight,прямике',3,FALSE,prep,sg,пр,пр,0,0
прямик,502,straight,прямика'х,3,FALSE,prep,pl,пр,пр,0,0
прямоугольник,706,rectangle,прямоуго'льник,4,FALSE,acc,sg,пр,пр,14,0
прямоугольник,706,rectangle,прямоуго'льники,4,FALSE,acc,pl,пр,пр,2,0
прямоугольник,706,rectangle,прямоуго'льнике,4,FALSE,prep,sg,пр,пр,16,0
прямоугольник,706,rectangle,прямоуго'льниках,4,FALSE,prep,pl,пр,пр,3,0
пряник,1275,cake,пря'ник,1,FALSE,acc,sg,пр,пр,1,0
пряник,1275,cake,пря'ники,1,FALSE,acc,pl,пр,пр,2,0
пряник,1275,cake,пря'нике,1,FALSE,prep,sg,пр,пр,0,0
пряник,1275,cake,пря'никах,1,FALSE,prep,pl,пр,пр,1,0
псевдоним,1407,alias,псевдони'м,3,FALSE,acc,sg,пс,пс,3,0
псевдоним,1407,alias,псевдони'мы,3,FALSE,acc,pl,пс,пс,2,0
псевдоним,1407,alias,псевдони'ме,3,FALSE,prep,sg,пс,пс,2,0
псевдоним,1407,alias,псевдони'мах,3,FALSE,prep,pl,пс,пс,2,0
псих,715,crazy,пси'ха,1,FALSE,acc,sg,пс,пс,3,0
псих,715,crazy,пси'хов,1,FALSE,acc,pl,пс,пс,3,0
псих,715,crazy,пси'хе,1,FALSE,prep,sg,пс,пс,0,0
псих,715,crazy,пси'хах,1,FALSE,prep,pl,пс,пс,0,0
психиатр,1570,psychiatrist,психиа'тра,3,FALSE,acc,sg,пс,пс,2,0
психиатр,1570,psychiatrist,психиа'тров,3,FALSE,acc,pl,пс,пс,0,0
психиатр,1570,psychiatrist,психиа'тре,3,FALSE,prep,sg,пс,пс,0,0
психиатр,1570,psychiatrist,психиа'трах,3,FALSE,prep,pl,пс,пс,1,0
психоз,2048,psychosis,психо'з,2,FALSE,acc,sg,пс,пс,3,0
психоз,2048,psychosis,психо'зы,2,FALSE,acc,pl,пс,пс,2,0
психоз,2048,psychosis,психо'зе,2,FALSE,prep,sg,пс,пс,8,0
психоз,2048,psychosis,психо'зах,2,FALSE,prep,pl,пс,пс,5,0
психолог,3227,psychologist,психо'лога,2,FALSE,acc,sg,пс,пс,4,0
психолог,3227,psychologist,психо'логов,2,FALSE,acc,pl,пс,пс,2,0
психолог,3227,psychologist,психо'логе,2,FALSE,prep,sg,пс,пс,2,0
психолог,3227,psychologist,психо'логах,2,FALSE,prep,pl,пс,пс,1,0
рвение,899,zeal,рве'ние,1,FALSE,acc,sg,рв,рв,0,0
рвение,899,zeal,рве'ния,1,FALSE,acc,pl,рв,рв,0,0
рвение,899,zeal,рве'нии,1,FALSE,prep,sg,рв,рв,4,2
рвение,899,zeal,рве'ниях,1,FALSE,prep,pl,рв,рв,0,0
рот,24400,mouth,рта',1,TRUE,acc,sg,рт,рт,1,0
рот,24400,mouth,рто'в,1,TRUE,acc,pl,рт,рт,0,0
рот,24400,mouth,рте',1,TRUE,prep,sg,рт,рт,0,9
рот,24400,mouth,рта'х,1,TRUE,prep,pl,рт,рт,0,3
ртуть,1051,mercury,рту'ть,1,TRUE,acc,sg,рт,рт,7,0
ртуть,1051,mercury,рту'ти,1,FALSE,acc,pl,рт,рт,11,0
ртуть,1051,mercury,рту'ти,1,FALSE,prep,sg,рт,рт,11,0
ртуть,1051,mercury,рту'тях,1,FALSE,prep,pl,рт,рт,0,0
сбережение,1221,saving,сбереже'ние,3,FALSE,acc,sg,сб,сб,2,0
сбережение,1221,saving,сбереже'ния,3,FALSE,acc,pl,сб,сб,2,0
сбережение,1221,saving,сбереже'нии,3,FALSE,prep,sg,сб,сб,4,1
сбережение,1221,saving,сбереже'ниях,3,FALSE,prep,pl,сб,сб,2,0
сближение,2264,rapprochement,сближе'ние,2,FALSE,acc,sg,сб,сбл,2,0
сближение,2264,rapprochement,сближе'ния,2,FALSE,acc,pl,сб,сбл,0,0
сближение,2264,rapprochement,сближе'нии,2,FALSE,prep,sg,сб,сбл,32,0
сближение,2264,rapprochement,сближе'ниях,2,FALSE,prep,pl,сб,сбл,0,0
