lemma,lemma_freq,gloss,form,stressed_syll,monosyll,case,number,short_cluster,full_cluster,noep,ep
дрянь,2578,trash,дря'ням,1,FALSE,dat,pl,др,др,0,0
дрянь,2578,trash,дря'ни,1,FALSE,dat,sg,др,др,1,0
дрянь,2578,trash,дря'ням,1,FALSE,dat,pl,др,др,0,0
жгут,995,tourniquet,жгуту',2,FALSE,dat,sg,жг,жг,0,0
жгут,995,tourniquet,жгута'м,2,FALSE,dat,pl,жг,жг,0,0
жжение,150,burning,жже'нию,1,FALSE,dat,sg,жж,жж,0,0
жжение,150,burning,жже'ниям,1,FALSE,dat,pl,жж,жж,0,0
жрец,1894,priest,жрецу',2,FALSE,dat,sg,жр,жр,5,0
жрец,1894,priest,жреца'м,2,FALSE,dat,pl,жр,жр,5,0
звание,9305,title,зва'нию,1,FALSE,dat,sg,зв,зв,60,3
звание,9305,title,зва'ниям,1,FALSE,dat,pl,зв,зв,4,0
звено,4106,link,звену',2,FALSE,dat,sg,зв,зв,8,0
звено,4106,link,зве'ньям,1,FALSE,dat,pl,зв,зв,1,0
звонок,9929,call,звонку',2,FALSE,dat,sg,зв,зв,54,0
звонок,9929,call,звонка'м,2,FALSE,dat,pl,зв,зв,5,0
звук,21983,sound,зву'ку,1,FALSE,dat,sg,зв,зв,53,0
звук,21983,sound,зву'кам,1,FALSE,dat,pl,зв,зв,116,3
звучание,1275,sounding,звуча'нию,2,FALSE,dat,sg,зв,зв,14,0
звучание,1275,sounding,звуча'ниям,2,FALSE,dat,pl,зв,зв,0,0
здание,19656,building,зда'нию,1,FALSE,dat,sg,зд,зд,301,0
здание,19656,building,зда'ниям,1,FALSE,dat,pl,зд,зд,27,0
здоровье,17905,Health,здоро'вью,2,FALSE,dat,sg,зд,зд,53,0
здоровье,17905,Health,здоро'вьям,2,FALSE,dat,pl,зд,зд,0,0
здравие,1226,health,здра'вию,1,FALSE,dat,sg,зд,здр,3,3
здравие,1226,health,здра'виям,1,FALSE,dat,pl,зд,здр,0,0
здравоохранение,2091,health,здравоохране'нию,5,FALSE,dat,sg,зд,здр,4,0
здравоохранение,2091,health,здравоохране'ниям,5,FALSE,dat,pl,зд,здр,0,0
злато,503,gold,зла'ту,1,FALSE,dat,sg,зл,зл,4,5
злато,503,gold,зла'там,1,FALSE,dat,pl,зл,зл,0,0
зло,17468,evil,злу',1,TRUE,dat,sg,зл,зл,69,83
зло,17468,evil,зла'м,1,TRUE,dat,pl,зл,зл,0,0
злодей,3841,villain,злоде'ю,2,FALSE,dat,sg,зл,зл,22,0
злодей,3841,villain,злоде'ям,2,FALSE,dat,pl,зл,зл,20,0
злость,3016,anger,зло'сти,1,FALSE,dat,sg,зл,зл,2,0
злость,3016,anger,зло'стям,1,FALSE,dat,pl,зл,зл,0,0
злоумышленник,476,malefactor,злоумы'шленнику,3,FALSE,dat,sg,зл,зл,0,0
злоумышленник,476,malefactor,злоумы'шленникам,3,FALSE,dat,pl,зл,зл,1,0
злоупотребление,1996,abuse,злоупотребле'нию,5,FALSE,dat,sg,зл,зл,8,1
злоупотребление,1996,abuse,злоупотребле'ниям,5,FALSE,dat,pl,зл,зл,21,0
змей,6210,snake,зме'ю,1,FALSE,dat,sg,зм,зм,20,0
змей,6210,snake,зме'ям,1,FALSE,dat,pl,зм,зм,5,0
знак,21133,sign,зна'ку,1,FALSE,dat,sg,зн,зн,13,0
знак,21133,sign,зна'кам,1,FALSE,dat,pl,зн,зн,8,1
знакомство,8930,familiarity,знако'мству,2,FALSE,dat,sg,зн,зн,35,0
знакомство,8930,familiarity,знако'мствам,2,FALSE,dat,pl,зн,зн,4,0
знакомый,40008,familiar,знако'мому,2,FALSE,dat,sg,зн,зн,194,0
знакомый,40008,familiar,знако'мым,2,FALSE,dat,pl,зн,зн,216,0
знаменитость,1690,celebrity,знамени'тости,3,FALSE,dat,sg,зн,зн,9,0
знаменитость,1690,celebrity,знамени'тостям,3,FALSE,dat,pl,зн,зн,8,0
знаменитость,1690,celebrity,знамени'тости,3,FALSE,dat,sg,зн,зн,9,0
знаменитость,1690,celebrity,знамени'тостям,3,FALSE,dat,pl,зн,зн,8,0
знамя,6608,banner,зна'мени,1,FALSE,dat,sg,зн,зн,17,0
знамя,6608,banner,знамёнам,2,FALSE,dat,pl,зн,зн,5,0
знание,24613,knowledge,зна'нию,1,FALSE,dat,sg,зн,зн,196,0
знание,24613,knowledge,зна'ниям,1,FALSE,dat,pl,зн,зн,106,1
знаток,2784,connoisseur,знатоку',3,FALSE,dat,sg,зн,зн,4,0
знаток,2784,connoisseur,знатока'м,3,FALSE,dat,pl,зн,зн,9,0
знать,304120,know,зна'ти,1,FALSE,dat,sg,зн,зн,8,0
знать,304120,know,зна'тям,1,FALSE,dat,pl,зн,зн,0,0
значение,40543,value,значе'нию,2,FALSE,dat,sg,зн,зн,47,0
значение,40543,value,значе'ниям,2,FALSE,dat,pl,зн,зн,17,0
значимость,2081,significance,зна'чимости,1,FALSE,dat,sg,зн,зн,2,0
значимость,2081,significance,зна'чимостям,1,FALSE,dat,pl,зн,зн,0,0
значок,1569,icon,значку',2,FALSE,dat,sg,зн,зн,2,0
значок,1569,icon,значка'м,2,FALSE,dat,pl,зн,зн,3,0
зной,1487,heat,зно'ю,1,FALSE,dat,sg,зн,зн,2,0
зной,1487,heat,зно'ям,1,FALSE,dat,pl,зн,зн,0,0
зрачок,2008,pupil,зрачку',2,FALSE,dat,sg,зр,зр,2,0
зрачок,2008,pupil,зрачка'м,2,FALSE,dat,pl,зр,зр,1,0
зрелище,4702,spectacle,зре'лищу,1,FALSE,dat,sg,зр,зр,21,1
зрелище,4702,spectacle,зре'лищам,1,FALSE,dat,pl,зр,зр,12,0
зрелость,1267,maturity,зре'лости,1,FALSE,dat,sg,зр,зр,11,0
зрелость,1267,maturity,зре'лостям,1,FALSE,dat,pl,зр,зр,0,0
зрение,22362,vision,зре'нию,1,FALSE,dat,sg,зр,зр,11,0
зрение,22362,vision,зре'ниям,1,FALSE,dat,pl,зр,зр,0,0
зритель,12292,spectator,зри'телю,1,FALSE,dat,sg,зр,зр,119,0
зритель,12292,spectator,зри'телям,1,FALSE,dat,pl,зр,зр,127,1
квадрат,2593,square,квадра'ту,2,FALSE,dat,sg,кв,кв,9,0
квадрат,2593,square,квадра'там,2,FALSE,dat,pl,кв,кв,0,0
квартал,4503,quarter,кварта'лу,2,FALSE,dat,sg,кв,кв,7,0
квартал,4503,quarter,кварта'лам,2,FALSE,dat,pl,кв,кв,1,0
клад,1928,treasure,кла'ду,1,FALSE,dat,sg,кл,кл,3,0
клад,1928,treasure,кла'дам,1,FALSE,dat,pl,кл,кл,1,0
кладбище,6778,cemetery,кла'дбищу,1,FALSE,dat,sg,кл,кл,83,1
кладбище,6778,cemetery,кла'дбищам,1,FALSE,dat,pl,кл,кл,7,0
клан,818,clan,кла'ну,1,FALSE,dat,sg,кл,кл,13,0
клан,818,clan,кла'нам,1,FALSE,dat,pl,кл,кл,0,0
класс,31245,Class,кла'ссу,1,FALSE,dat,sg,кл,кл,218,1
класс,31245,Class,кла'ссам,1,FALSE,dat,pl,кл,кл,9,0
классик,3731,classic,кла'ссику,1,FALSE,dat,sg,кл,кл,7,0
классик,3731,classic,кла'ссикам,1,FALSE,dat,pl,кл,кл,21,0
клещ,1247,tick,клещу',2,FALSE,dat,sg,кл,кл,0,0
клещ,1247,tick,клеща'м,2,FALSE,dat,pl,кл,кл,4,0
клиент,8777,client,клие'нту,2,FALSE,dat,sg,кл,кл,40,0
клиент,8777,client,клие'нтам,2,FALSE,dat,pl,кл,кл,28,0
климат,4040,climate,кли'мату,1,FALSE,dat,sg,кл,кл,24,0
климат,4040,climate,кли'матам,1,FALSE,dat,pl,кл,кл,0,0
клин,1615,wedge,кли'ну,1,FALSE,dat,sg,кл,кл,5,0
клин,1615,wedge,кли'ньям,1,FALSE,dat,pl,кл,кл,0,0
клинок,1047,blade,клинку',2,FALSE,dat,sg,кл,кл,1,0
клинок,1047,blade,клинка'м,2,FALSE,dat,pl,кл,кл,0,0
клок,2125,lock,клоку',2,FALSE,dat,sg,кл,кл,1,0
клок,2125,lock,кло'чьям,1,FALSE,dat,pl,кл,кл,2,0
клоп,1281,bedbug,клопу',2,FALSE,dat,sg,кл,кл,2,0
клоп,1281,bedbug,клопа'м,2,FALSE,dat,pl,кл,кл,0,0
клоун,1646,clown,кло'уну,1,FALSE,dat,sg,кл,кл,5,0
клоун,1646,clown,кло'унам,1,FALSE,dat,pl,кл,кл,1,0
клочок,2333,scrap,клочку',2,FALSE,dat,sg,кл,кл,1,0
клочок,2333,scrap,клочка'м,2,FALSE,dat,pl,кл,кл,0,0
клуб,14845,Club,клу'бу,1,FALSE,dat,sg,кл,кл,49,0
клуб,14845,Club,клу'бам,1,FALSE,dat,pl,кл,кл,0,0
клуб,14845,Club,клу'бу,1,FALSE,dat,sg,кл,кл,49,0
клуб,14845,Club,клуба'м,2,FALSE,dat,pl,кл,кл,0,0
клубок,1165,ball,клубку',2,FALSE,dat,sg,кл,кл,0,0
клубок,1165,ball,клубка'м,2,FALSE,dat,pl,кл,кл,0,0
клык,834,canine,клыку',2,FALSE,dat,sg,кл,кл,0,0
клык,834,canine,клыка'м,2,FALSE,dat,pl,кл,кл,0,0
клюв,1187,beak,клю'ву,1,FALSE,dat,sg,кл,кл,1,0
клюв,1187,beak,клю'вам,1,FALSE,dat,pl,кл,кл,0,0
ключ,12566,key,ключу',2,FALSE,dat,sg,кл,кл,38,0
ключ,12566,key,ключа'м,2,FALSE,dat,pl,кл,кл,9,0
ключик,778,Key,клю'чику,1,FALSE,dat,sg,кл,кл,12,1
ключик,778,Key,клю'чикам,1,FALSE,dat,pl,кл,кл,0,0
кнут,2516,whip,кнуту',2,FALSE,dat,sg,кн,кн,12,1
кнут,2516,whip,кнута'м,2,FALSE,dat,pl,кн,кн,0,0
князь,50997,prince,кня'зю,1,FALSE,dat,sg,кн,кн,779,13
князь,50997,prince,князья'м,2,FALSE,dat,pl,кн,кн,37,0
краб,1069,crab,кра'бу,1,FALSE,dat,sg,кр,кр,7,0
краб,1069,crab,кра'бам,1,FALSE,dat,pl,кр,кр,0,0
краешек,872,edge,кра'ешку,1,FALSE,dat,sg,кр,кр,7,1
краешек,872,edge,кра'ешкам,1,FALSE,dat,pl,кр,кр,0,0
крайность,3331,extreme,кра'йности,1,FALSE,dat,sg,кр,кр,5,0
крайность,3331,extreme,кра'йностям,1,FALSE,dat,pl,кр,кр,21,0
кран,3487,crane,кра'ну,1,FALSE,dat,sg,кр,кр,37,1
кран,3487,crane,кра'нам,1,FALSE,dat,pl,кр,кр,5,0
красавец,2660,handsome,краса'вцу,2,FALSE,dat,sg,кр,кр,6,0
красавец,2660,handsome,краса'вцам,2,FALSE,dat,pl,кр,кр,1,0
красноармеец,2522,Red Army man,красноарме'йцу,4,FALSE,dat,sg,кр,кр,9,0
красноармеец,2522,Red Army man,красноарме'йцам,4,FALSE,dat,pl,кр,кр,11,0
красный,52047,red,кра'сному,1,FALSE,dat,sg,кр,кр,132,1
красный,52047,red,кра'сным,1,FALSE,dat,pl,кр,кр,95,1
крах,1391,collapse,кра'ху,1,FALSE,dat,sg,кр,кр,49,0
крах,1391,collapse,кра'хам,1,FALSE,dat,pl,кр,кр,0,0
кредит,6818,loan,кре'диту,1,FALSE,dat,sg,кр,кр,3,0
кредит,6818,loan,кре'дитам,1,FALSE,dat,pl,кр,кр,5,0
кредит,6818,loan,креди'ту,2,FALSE,dat,sg,кр,кр,3,0
кредит,6818,loan,креди'там,2,FALSE,dat,pl,кр,кр,5,0
кремль,8465,Kremlin,кремлю',2,FALSE,dat,sg,кр,кр,144,2
кремль,8465,Kremlin,кремля'м,2,FALSE,dat,pl,кр,кр,0,0
крепость,10663,fortress,кре'пости,1,FALSE,dat,sg,кр,кр,126,0
крепость,10663,fortress,кре'постям,1,FALSE,dat,pl,кр,кр,4,0
крепость,10663,fortress,кре'пости,1,FALSE,dat,sg,кр,кр,126,0
крепость,10663,fortress,крепостя'м,3,FALSE,dat,pl,кр,кр,4,0
кресло,15952,chair,кре'слу,1,FALSE,dat,sg,кр,кр,167,0
кресло,15952,chair,кре'слам,1,FALSE,dat,pl,кр,кр,26,0
крест,13154,cross,кресту',2,FALSE,dat,sg,кр,кр,128,99
крест,13154,cross,креста'м,2,FALSE,dat,pl,кр,кр,18,1
крестик,1116,X,кре'стику,1,FALSE,dat,sg,кр,кр,3,2
крестик,1116,X,кре'стикам,1,FALSE,dat,pl,кр,кр,0,0
крестьянин,18633,peasant,крестья'нину,2,FALSE,dat,sg,кр,кр,24,0
крестьянин,18633,peasant,крестья'нам,2,FALSE,dat,pl,кр,кр,114,1
крестьянство,2315,peasantry,крестья'нству,2,FALSE,dat,sg,кр,кр,41,0
крестьянство,2315,peasantry,крестья'нствам,2,FALSE,dat,pl,кр,кр,0,0
кретин,436,cretin,крети'ну,2,FALSE,dat,sg,кр,кр,0,0
кретин,436,cretin,крети'нам,2,FALSE,dat,pl,кр,кр,0,0
кризис,6913,crisis,кри'зису,1,FALSE,dat,sg,кр,кр,51,0
кризис,6913,crisis,кри'зисам,1,FALSE,dat,pl,кр,кр,5,0
кристалл,3197,crystal,криста'ллу,2,FALSE,dat,sg,кр,кр,3,0
кристалл,3197,crystal,криста'ллам,2,FALSE,dat,pl,кр,кр,1,0
критерий,5056,criterion,крите'рию,2,FALSE,dat,sg,кр,кр,0,0
критерий,5056,criterion,крите'риям,2,FALSE,dat,pl,кр,кр,9,0
критик,12201,critic,кри'тику,1,FALSE,dat,sg,кр,кр,7,0
критик,12201,critic,кри'тикам,1,FALSE,dat,pl,кр,кр,4,0
кровать,14199,bed,крова'ти,2,FALSE,dat,sg,кр,кр,449,2
кровать,14199,bed,крова'тям,2,FALSE,dat,pl,кр,кр,7,0
кровообращение,553,circulation,кровообраще'нию,5,FALSE,dat,sg,кр,кр,1,0
кровообращение,553,circulation,кровообраще'ниям,5,FALSE,dat,pl,кр,кр,0,0
кровотечение,464,bleeding,кровотече'нию,4,FALSE,dat,sg,кр,кр,2,0
кровотечение,464,bleeding,кровотече'ниям,4,FALSE,dat,pl,кр,кр,1,0
крокодил,1667,crocodile,крокоди'лу,3,FALSE,dat,sg,кр,кр,12,0
крокодил,1667,crocodile,крокоди'лам,3,FALSE,dat,pl,кр,кр,2,0
кролик,1775,rabbit,кро'лику,1,FALSE,dat,sg,кр,кр,4,0
кролик,1775,rabbit,кро'ликам,1,FALSE,dat,pl,кр,кр,5,0
крот,1030,mole,кроту',2,FALSE,dat,sg,кр,кр,5,0
крот,1030,mole,крота'м,2,FALSE,dat,pl,кр,кр,0,0
кружево,1572,lace,кру'жеву,1,FALSE,dat,sg,кр,кр,0,0
кружево,1572,lace,кружева'м,3,FALSE,dat,pl,кр,кр,1,0
кружок,9382,circle,кружку',2,FALSE,dat,sg,кр,кр,45,0
кружок,9382,circle,кружка'м,2,FALSE,dat,pl,кр,кр,7,0
крутило,813,twisted,крути'лу,2,FALSE,dat,sg,кр,кр,0,0
крутило,813,twisted,крути'лам,2,FALSE,dat,pl,кр,кр,0,0
крушение,1733,collapse,круше'нию,2,FALSE,dat,sg,кр,кр,33,0
крушение,1733,collapse,круше'ниям,2,FALSE,dat,pl,кр,кр,2,0
крыло,12804,wing,крылу',2,FALSE,dat,sg,кр,кр,17,0
крыло,12804,wing,кры'льям,1,FALSE,dat,pl,кр,кр,12,0
крылышко,1172,winglet,кры'лышку,1,FALSE,dat,sg,кр,кр,0,0
крылышко,1172,winglet,кры'лышкам,1,FALSE,dat,pl,кр,кр,1,0
крыльцо,8590,porch,крыльцу',2,FALSE,dat,sg,кр,кр,546,9
крыльцо,8590,porch,крыльца'м,2,FALSE,dat,pl,кр,кр,0,0
крюк,2381,hook,крюку',2,FALSE,dat,sg,кр,кр,27,0
крюк,2381,hook,крюка'м,2,FALSE,dat,pl,кр,кр,1,0
крючок,3098,hook,крючку',2,FALSE,dat,sg,кр,кр,7,0
крючок,3098,hook,крючка'м,2,FALSE,dat,pl,кр,кр,1,0
лев,18011,lion,льву',1,TRUE,dat,sg,ль,льв,59,40
лев,18011,lion,льва'м,1,TRUE,dat,pl,ль,льв,1,5
ложь,6734,,лжи',1,TRUE,dat,sg,лж,лж,11,72
ложь,6734,,лжа'м,1,TRUE,dat,pl,лж,лж,0,0
мга,1614,MGA,мга'м,1,TRUE,dat,sg,мг,мг,0,0
мга,1614,MGA,мгу',1,TRUE,dat,pl,мг,мг,1,0
мгла,1918,haze,мгла'м,1,TRUE,dat,sg,мг,мгл,0,0
мгла,1918,haze,мглу',1,TRUE,dat,pl,мг,мгл,0,0
мгновение,11441,moment,мгнове'нию,2,FALSE,dat,sg,мг,мгн,2,0
мгновение,11441,moment,мгнове'ниям,2,FALSE,dat,pl,мг,мгн,0,0
младенец,4950,baby,младе'нцу,2,FALSE,dat,sg,мл,мл,27,1
младенец,4950,baby,младе'нцам,2,FALSE,dat,pl,мл,мл,1,0
мнение,37342,view,мне'нию,1,FALSE,dat,sg,мн,мн,234,9
мнение,37342,view,мне'ниям,1,FALSE,dat,pl,мн,мн,20,1
множество,20947,set,мно'жеству,1,FALSE,dat,sg,мн,мн,23,19
множество,20947,set,мно'жествам,1,FALSE,dat,pl,мн,мн,1,0
мрак,4304,darkness,мра'ку,1,FALSE,dat,sg,мр,мр,9,3
мрак,4304,darkness,мра'кам,1,FALSE,dat,pl,мр,мр,0,0
мрамор,1765,marble,мра'мору,1,FALSE,dat,sg,мр,мр,5,0
мрамор,1765,marble,мра'морам,1,FALSE,dat,pl,мр,мр,1,0
нрав,5674,temper,нра'ву,1,FALSE,dat,sg,нр,нр,4,1
нрав,5674,temper,нра'вам,1,FALSE,dat,pl,нр,нр,15,0
нравственность,3086,moral,нра'вственности,1,FALSE,dat,sg,нр,нр,25,0
нравственность,3086,moral,нра'вственностям,1,FALSE,dat,pl,нр,нр,0,0
пень,1993,stump,пню',1,TRUE,dat,sg,пн,пн,11,1
пень,1993,stump,пня'м,1,TRUE,dat,pl,пн,пн,1,0
плавание,4641,swimming,пла'ванию,1,FALSE,dat,sg,пл,пл,59,0
плавание,4641,swimming,пла'ваниям,1,FALSE,dat,pl,пл,пл,1,0
плакат,2671,poster,плака'ту,2,FALSE,dat,sg,пл,пл,12,0
плакат,2671,poster,плака'там,2,FALSE,dat,pl,пл,пл,4,0
пламя,188,flame,пла'мени,1,FALSE,dat,sg,пл,пл,12,0
пламя,188,flame,пламена'м,3,FALSE,dat,pl,пл,пл,0,0
план,36800,plan,пла'ну,1,FALSE,dat,sg,пл,пл,60,0
план,36800,plan,пла'нам,1,FALSE,dat,pl,пл,пл,24,0
планирование,2101,Planning,плани'рованию,2,FALSE,dat,sg,пл,пл,32,0
планирование,2101,Planning,плани'рованиям,2,FALSE,dat,pl,пл,пл,0,0
пласт,4028,stratum,пласту',2,FALSE,dat,sg,пл,пл,4,0
пласт,4028,stratum,пласта'м,2,FALSE,dat,pl,пл,пл,0,0
плат,6989,Motherboard,пла'ту,1,FALSE,dat,sg,пл,пл,0,0
плат,6989,Motherboard,пла'там,1,FALSE,dat,pl,пл,пл,1,0
платок,10024,shawl,платку',2,FALSE,dat,sg,пл,пл,13,0
платок,10024,shawl,платка'м,2,FALSE,dat,pl,пл,пл,2,0
платочек,1662,handkerchief,плато'чку,2,FALSE,dat,sg,пл,пл,1,0
платочек,1662,handkerchief,плато'чкам,2,FALSE,dat,pl,пл,пл,0,0
платье,16148,dress,пла'тью,1,FALSE,dat,sg,пл,пл,39,0
платье,16148,dress,пла'тьям,1,FALSE,dat,pl,пл,пл,3,0
плацдарм,719,bridgehead,плацда'рму,2,FALSE,dat,sg,пл,пл,1,0
плацдарм,719,bridgehead,плацда'рмам,2,FALSE,dat,pl,пл,пл,0,0
плач,5314,crying,пла'чу,1,FALSE,dat,sg,пл,пл,23,0
плач,5314,crying,пла'чам,1,FALSE,dat,pl,пл,пл,0,0
плащ,4480,cloak,плащу',2,FALSE,dat,sg,пл,пл,1,0
плащ,4480,cloak,плаща'м,2,FALSE,dat,pl,пл,пл,2,0
племя,6456,tribe,пле'мени,1,FALSE,dat,sg,пл,пл,28,1
племя,6456,tribe,племена'м,3,FALSE,dat,pl,пл,пл,9,0
племянник,4129,nephew,племя'ннику,2,FALSE,dat,sg,пл,пл,53,0
племянник,4129,nephew,племя'нникам,2,FALSE,dat,pl,пл,пл,5,0
пленник,1992,captive,пле'ннику,1,FALSE,dat,sg,пл,пл,14,0
пленник,1992,captive,пле'нникам,1,FALSE,dat,pl,пл,пл,9,0
пленум,2386,plenum,пле'нуму,1,FALSE,dat,sg,пл,пл,11,0
пленум,2386,plenum,пле'нумам,1,FALSE,dat,pl,пл,пл,0,0
плесень,728,mold,пле'сени,1,FALSE,dat,sg,пл,пл,1,0
плесень,728,mold,пле'сеням,1,FALSE,dat,pl,пл,пл,0,0
плетень,1477,wattle,плетню',2,FALSE,dat,sg,пл,пл,87,0
плетень,1477,wattle,плетня'м,2,FALSE,dat,pl,пл,пл,7,0
плеть,1627,thong,пле'ти,1,FALSE,dat,sg,пл,пл,2,0
плеть,1627,thong,плетя'м,2,FALSE,dat,pl,пл,пл,17,0
плечико,564,shoulder,пле'чику,1,FALSE,dat,sg,пл,пл,4,0
плечико,564,shoulder,пле'чикам,1,FALSE,dat,pl,пл,пл,1,0
плечо,41574,shoulder,плечу',2,FALSE,dat,sg,пл,пл,735,1
плечо,41574,shoulder,плеча'м,2,FALSE,dat,pl,пл,пл,73,0
плод,9212,fruit,плоду',2,FALSE,dat,sg,пл,пл,10,1
плод,9212,fruit,плода'м,2,FALSE,dat,pl,пл,пл,15,0
плоскость,3839,plane,пло'скости,1,FALSE,dat,sg,пл,пл,97,0
плоскость,3839,plane,пло'скостям,1,FALSE,dat,pl,пл,пл,1,0
плоскость,3839,plane,пло'скости,1,FALSE,dat,sg,пл,пл,97,0
плоскость,3839,plane,плоскостя'м,3,FALSE,dat,pl,пл,пл,1,0
плотник,2028,carpenter,пло'тнику,1,FALSE,dat,sg,пл,пл,3,0
плотник,2028,carpenter,пло'тникам,1,FALSE,dat,pl,пл,пл,11,0
плотность,2854,density,пло'тности,1,FALSE,dat,sg,пл,пл,8,0
плотность,2854,density,пло'тностям,1,FALSE,dat,pl,пл,пл,0,0
плоть,5142,flesh,пло'ти,1,FALSE,dat,sg,пл,пл,27,0
плоть,5142,flesh,пло'тям,1,FALSE,dat,pl,пл,пл,0,0
площадь,22710,area,пло'щади,1,FALSE,dat,sg,пл,пл,178,0
площадь,22710,area,площадя'м,3,FALSE,dat,pl,пл,пл,5,0
плюс,5532,plus,плю'су,1,FALSE,dat,sg,пл,пл,3,0
плюс,5532,plus,плю'сам,1,FALSE,dat,pl,пл,пл,7,0
пляж,2816,beach,пля'жу,1,FALSE,dat,sg,пл,пл,43,0
пляж,2816,beach,пля'жам,1,FALSE,dat,pl,пл,пл,3,0
правило,34846,rule,пра'вилу,1,FALSE,dat,sg,пр,пр,13,0
правило,34846,rule,пра'вилам,1,FALSE,dat,pl,пр,пр,80,1
правило,34846,rule,прави'лу,2,FALSE,dat,sg,пр,пр,13,0
правило,34846,rule,прави'лам,2,FALSE,dat,pl,пр,пр,80,1
правильность,2105,correctness,пра'вильности,1,FALSE,dat,sg,пр,пр,7,0
правильность,2105,correctness,пра'вильностям,1,FALSE,dat,pl,пр,пр,1,0
правитель,3791,governor,прави'телю,2,FALSE,dat,sg,пр,пр,42,0
правитель,3791,governor,прави'телям,2,FALSE,dat,pl,пр,пр,16,0
правительство,43736,Government,прави'тельству,2,FALSE,dat,sg,пр,пр,341,0
правительство,43736,Government,прави'тельствам,2,FALSE,dat,pl,пр,пр,10,1
правление,8026,board,правле'нию,2,FALSE,dat,sg,пр,пр,42,7
правление,8026,board,правле'ниям,2,FALSE,dat,pl,пр,пр,0,0
право,84892,right,пра'ву,1,FALSE,dat,sg,пр,пр,67,0
право,84892,right,права'м,2,FALSE,dat,pl,пр,пр,67,0
православный,11349,orthodox,правосла'вному,3,FALSE,dat,sg,пр,пр,30,0
православный,11349,orthodox,правосла'вным,3,FALSE,dat,pl,пр,пр,41,0
правосудие,2481,justice,правосу'дию,3,FALSE,dat,sg,пр,пр,89,2
правосудие,2481,justice,правосу'диям,3,FALSE,dat,pl,пр,пр,0,0
правый,100537,right,пра'вому,1,FALSE,dat,sg,пр,пр,209,0
правый,100537,right,пра'вым,1,FALSE,dat,pl,пр,пр,24,0
прадед,988,great-grandfather,пра'деду,1,FALSE,dat,sg,пр,пр,6,0
прадед,988,great-grandfather,пра'дедам,1,FALSE,dat,pl,пр,пр,0,0
праздник,18478,holiday,пра'зднику,1,FALSE,dat,sg,пр,пр,441,0
праздник,18478,holiday,пра'здникам,1,FALSE,dat,pl,пр,пр,88,0
практик,14150,practices,пра'ктику,1,FALSE,dat,sg,пр,пр,0,0
практик,14150,practices,пра'ктикам,1,FALSE,dat,pl,пр,пр,2,0
прах,3037,dust,пра'ху,1,FALSE,dat,sg,пр,пр,14,1
прах,3037,dust,пра'хам,1,FALSE,dat,pl,пр,пр,0,0
пребывание,7310,stay,пребыва'нию,3,FALSE,dat,sg,пр,пр,15,1
пребывание,7310,stay,пребыва'ниям,3,FALSE,dat,pl,пр,пр,0,0
превосходительство,4852,excellency,превосходи'тельству,4,FALSE,dat,sg,пр,пр,0,0
превосходительство,4852,excellency,превосходи'тельствам,4,FALSE,dat,pl,пр,пр,0,0
превосходство,2558,superiority,превосхо'дству,3,FALSE,dat,sg,пр,пр,8,0
превосходство,2558,superiority,превосхо'дствам,3,FALSE,dat,pl,пр,пр,0,0
превращение,4059,transformation,превраще'нию,3,FALSE,dat,sg,пр,пр,61,0
превращение,4059,transformation,превраще'ниям,3,FALSE,dat,pl,пр,пр,2,0
пред,11525,before,пре'ду,1,FALSE,dat,sg,пр,пр,0,0
пред,11525,before,пре'дам,1,FALSE,dat,pl,пр,пр,0,0
предание,4514,tradition,преда'нию,2,FALSE,dat,sg,пр,пр,10,0
предание,4514,tradition,преда'ниям,2,FALSE,dat,pl,пр,пр,11,0
преданность,2824,devotion,пре'данности,1,FALSE,dat,sg,пр,пр,2,0
преданность,2824,devotion,пре'данностям,1,FALSE,dat,pl,пр,пр,0,0
предатель,2179,traitor,преда'телю,2,FALSE,dat,sg,пр,пр,4,0
предатель,2179,traitor,преда'телям,2,FALSE,dat,pl,пр,пр,7,0
предательство,2061,betrayal,преда'тельству,2,FALSE,dat,sg,пр,пр,35,0
предательство,2061,betrayal,преда'тельствам,2,FALSE,dat,pl,пр,пр,0,0
предводитель,2347,leader,предводи'телю,3,FALSE,dat,sg,пр,пр,24,0
предводитель,2347,leader,предводи'телям,3,FALSE,dat,pl,пр,пр,7,0
предел,20517,limit,преде'лу,2,FALSE,dat,sg,пр,пр,69,0
предел,20517,limit,преде'лам,2,FALSE,dat,pl,пр,пр,61,0
предисловие,2368,preface,предисло'вию,3,FALSE,dat,sg,пр,пр,8,0
предисловие,2368,preface,предисло'виям,3,FALSE,dat,pl,пр,пр,3,0
предлог,3334,preposition,предло'гу,2,FALSE,dat,sg,пр,пр,3,0
предлог,3334,preposition,предло'гам,2,FALSE,dat,pl,пр,пр,0,0
предложение,20279,proposal,предложе'нию,3,FALSE,dat,sg,пр,пр,88,0
предложение,20279,proposal,предложе'ниям,3,FALSE,dat,pl,пр,пр,30,0
предмет,30595,subject,предме'ту,2,FALSE,dat,sg,пр,пр,371,0
предмет,30595,subject,предме'там,2,FALSE,dat,pl,пр,пр,122,0
предназначение,963,destination,предназначе'нию,4,FALSE,dat,sg,пр,пр,0,0
предназначение,963,destination,предназначе'ниям,4,FALSE,dat,pl,пр,пр,0,0
